acctnum	gender	state	zip
30077	F	NJ	07045
30078	M	MA	01970
30079	F	NY	11756
30080	F	MD	21042
30081	F	PA	15501
30082	F	MA	01238
30083	F	MD	20902
30084	F	NY	11210
30085	M	NY	12801
30086	M	PA	19145
30087	F	MA	01534
30088	M	PA	19135
30089	F	NY	11710
30090	M	NJ	08857
30091	F	NY	10314
30092	F	NY	11725
30093	F	NY	10704
30094	F	NJ	07095
30095	F	NY	11435
30096	M	NY	10025
30097	F	NJ	07110
30098	M	NJ	08518
30099	F	MD	20854
30100	F	PA	17042
30101	F	NY	11565
30102	F	NJ	08554
30103	F	NY	14830
30104	F	DE	19711
30105	M	NJ	08690
30106	M	NY	12590
30107	M	PA	17403
30108	F	NY	10301
30109	M	NJ	08619
30110	F	NY	14048
30111	F	CT	06762
30112	F	NJ	07960
30113	M	MA	02109
30114	F	NY	11694
30115	F	MD	21234
30116	M	MA	01020
30117	F	NY	11510
30118	F	NY	11375
30119	F	PA	19154
30120	F	NJ	07055
30121	F	NJ	08108
30122	F	NY	11361
30123	M	NH	03104
30124	F	NJ	08003
30125	M	PA	19115
30126	M	CT	06401
30127	F	VT	05452
30128	F	MA	01887
30129	M	NJ	08723
30130	F	PA	18974
30131	F	NJ	07604
30132	F	PA	19061
30133	M	NY	10469
30134	M	NY	13073
30135	F	PA	17566
30136	F	MD	20871
30137	F	NY	11003
30138	M	NJ	07204
30139	F	PA	15417
30140	M	NY	11435
30141	F	NY	10463
30142	F	NJ	07013
30143	F	MD	21050
30144	F	MD	21030
30145	F	NY	11003
30146	M	PA	19454
30147	F	PA	19150
30148	F	PA	18335
30149	F	PA	17325
30150	F	MA	02703
30151	F	NJ	07436
30152	F	NJ	08812
30153	M	NY	10023
30154	F	MD	21229
30155	M	NY	14217
30156	F	NJ	08043
30157	F	NY	11747
30158	F	CT	06497
30159	F	NY	12601
30160	F	MA	02152
30161	M	NJ	07065
30162	F	PA	16602
30163	F	MD	20902
30164	M	NY	12553
30165	F	NJ	07922
30166	F	CT	06410
30167	M	NJ	07095
30168	M	NY	11768
30169	M	PA	19143
30170	F	NY	11501
30171	F	NY	11422
30172	F	NY	11719
30173	F	MA	02359
30174	F	NY	13082
30175	M	PA	19136
30176	M	NJ	08540
30177	M	NJ	08817
30178	M	NJ	08080
30179	M	NJ	08869
30180	F	PA	17109
30181	F	NY	11747
30182	F	NY	10583
30183	M	PA	18017
30184	F	NY	11235
30185	F	NH	03243
30186	F	NY	11010
30187	F	NY	11697
30188	M	MD	21088
30189	M	NY	10512
30190	M	NY	11229
30191	M	CT	06432
30192	F	MD	21209
30193	F	CT	06067
30194	M	NY	12603
30195	F	PA	19128
30196	F	DC	20016
30197	F	NY	11428
30198	M	NY	10038
30199	M	MA	02180
30200	F	NY	10548
30201	F	NY	11590
30202	M	NY	11954
30203	F	MA	02170
30204	F	PA	19061
30205	F	NJ	07470
30206	F	NY	11422
30207	F	NY	12946
30208	F	NY	10704
30209	F	NY	10703
30210	F	PA	19067
30211	M	MD	20904
30212	F	NJ	07721
30213	M	NJ	08003
30214	F	PA	19008
30215	F	NJ	07675
30216	F	NY	11429
30217	F	MA	01030
30218	M	NY	11554
30219	M	PA	19076
30220	F	NY	10589
30221	M	NY	12835
30222	M	PA	18016
30223	F	PA	19422
30224	F	NY	12304
30225	F	MA	02169
30226	M	NJ	08758
30227	F	NY	11375
30228	F	MD	21234
30229	F	NY	12545
30230	F	NY	11580
30231	M	PA	15301
30232	M	PA	19317
30233	F	NY	11803
30234	F	NJ	07604
30235	F	NY	11790
30236	F	MA	02154
30237	M	MD	21082
30238	F	MA	01904
30239	F	NY	12514
30240	M	NY	11361
30241	F	PA	15332
30242	F	PA	18042
30243	M	NY	11434
30244	F	NY	11961
30245	M	NY	11373
30246	F	NY	10305
30247	F	NJ	07403
30248	F	NY	11208
30249	F	NY	11758
30250	M	MD	21228
30251	F	NH	03087
30252	F	PA	15143
30253	F	PA	15102
30254	F	MA	01845
30255	F	MA	02601
30256	F	NJ	08733
30257	F	NJ	08733
30258	F	NY	10522
30259	M	PA	15147
30260	F	NJ	07203
30261	M	NY	11106
30262	F	MD	21208
30263	F	NY	10010
30264	M	NJ	07452
30265	F	NY	11704
30266	M	NJ	07066
30267	M	PA	19008
30268	F	NJ	07410
30269	M	PA	18080
30270	M	NJ	08053
30271	M	NJ	07601
30272	M	PA	19146
30273	M	NY	11375
30274	F	CT	06512
30275	F	PA	19124
30276	F	NY	11010
30277	F	NJ	08088
30278	F	NY	11234
30279	M	PA	15223
30280	M	PA	19118
30281	F	CT	06708
30282	F	PA	18087
30283	F	NJ	08318
30284	F	NY	10312
30285	F	PA	17036
30286	F	NY	11354
30287	F	PA	19380
30288	F	NY	10550
30289	F	MD	21221
30290	M	NY	11434
30291	F	MD	21225
30292	F	MA	02054
30293	F	MA	02048
30294	F	PA	19343
30295	F	NY	11757
30296	M	NY	10573
30297	F	MD	20853
30298	M	NJ	08820
30299	M	PA	19464
30300	F	NY	11428
30301	M	NJ	07840
30302	F	MD	21057
30303	M	NJ	07833
30304	M	NJ	08054
30305	F	PA	17701
30306	M	PA	19116
30307	M	MA	02062
30308	M	NJ	07034
30309	M	PA	19111
30310	F	CT	06897
30311	F	MD	21204
30312	M	NY	10465
30313	M	MD	21040
30314	F	PA	19605
30315	M	DC	20011
30316	F	NY	11783
30317	F	NY	10016
30318	M	PA	19425
30319	M	PA	15370
30320	F	NJ	07405
30321	F	NJ	07514
30322	F	NJ	08826
30323	M	NY	11757
30324	M	NJ	07004
30325	F	NJ	07436
30326	M	NJ	07010
30327	F	NY	12203
30328	F	NJ	08872
30329	M	NJ	07747
30330	F	NY	11507
30331	F	NJ	07716
30332	F	NY	10965
30333	F	NY	11050
30334	F	NH	03230
30335	M	NJ	08008
30336	M	NJ	07010
30337	M	CT	06877
30338	F	PA	19063
30339	M	PA	18372
30340	M	NY	10023
30341	F	PA	19008
30342	F	NY	10594
30343	F	MA	01069
30344	F	MA	01778
30345	M	NY	10956
30346	F	NY	11788
30347	M	MD	20815
30348	F	NY	11213
30349	F	ME	04038
30350	M	PA	18840
30351	F	NY	11772
30352	F	MD	21225
30353	M	PA	17543
30354	F	RI	02835
30355	M	NY	14081
30356	F	NY	11563
30357	F	ME	04572
30358	F	NY	10021
30359	F	MD	20740
30360	F	PA	19063
30361	M	NJ	08080
30362	F	NJ	07006
30363	F	MD	20850
30364	M	MD	21234
30365	F	PA	18914
30366	F	MD	20850
30367	F	NJ	07106
30368	F	NJ	08226
30369	M	NY	11030
30370	F	NY	11362
30371	F	NY	11581
30372	F	NJ	08820
30373	F	NY	10021
30374	M	MD	20708
30375	F	PA	17201
30376	M	NY	12203
30377	F	CT	06401
30378	F	MA	02601
30379	M	NH	03275
30380	F	ME	04654
30381	F	NY	11378
30382	M	NJ	08551
30383	F	NJ	08859
30384	F	NJ	07974
30385	M	CT	06385
30386	M	NJ	07093
30387	F	PA	19124
30388	M	PA	19154
30389	F	NY	11417
30390	M	NY	11530
30391	M	PA	19147
30392	M	PA	15367
30393	M	RI	02879
30394	F	NY	10029
30395	M	NY	10914
30396	M	DE	19701
30397	F	NY	14098
30398	F	NY	14224
30399	F	NJ	08609
30400	F	NY	10475
30401	M	MA	02131
30402	M	PA	19380
30403	F	DE	19966
30404	F	NJ	07005
30405	M	NY	10031
30406	F	MA	02035
30407	M	PA	18018
30408	F	NY	14207
30409	F	MA	01902
30410	M	NY	11580
30411	F	MD	21236
30412	F	NY	10708
30413	M	PA	17602
30414	M	ME	04074
30415	M	CT	06516
30416	F	PA	18964
30417	M	MA	01803
30418	F	NJ	08221
30419	M	PA	19154
30420	F	RI	02865
30421	F	MD	21093
30422	F	NY	11971
30423	M	PA	19047
30424	F	NY	14150
30425	M	NY	11702
30426	M	NY	10952
30427	M	CT	06333
30428	M	NJ	08822
30429	M	RI	02860
30430	F	NY	10560
30431	F	NY	10016
30432	M	DE	19804
30433	M	NJ	08733
30434	M	MD	21117
30435	F	MD	21114
30436	F	NJ	07070
30437	M	MA	02184
30438	F	DE	19701
30439	M	MA	02139
30440	F	NJ	07866
30441	M	PA	19333
30442	F	DE	19803
30443	F	NJ	08733
30444	F	CT	06375
30445	F	MA	02360
30446	M	PA	18925
30447	F	NJ	07845
30448	M	NY	11412
30449	F	PA	19096
30450	F	PA	17983
30451	F	MA	02537
30452	M	CT	06375
30453	F	NJ	08030
30454	F	NJ	07401
30455	M	MA	01730
30456	F	NY	14207
30457	F	DE	19805
30458	F	NJ	07070
30459	M	RI	02840
30460	F	NY	10308
30461	M	NY	11735
30462	M	NY	10710
30463	M	MD	20707
30464	M	NY	11746
30465	F	NJ	07652
30466	M	NJ	08028
30467	F	MA	01970
30468	F	NY	11576
30469	M	NJ	07828
30470	F	MA	01904
30471	F	MD	21136
30472	F	PA	17403
30473	M	NY	11803
30474	F	NJ	07420
30475	F	MA	01247
30476	F	NJ	07452
30477	F	NJ	07730
30478	F	NY	10034
30479	M	PA	18235
30480	M	MD	21206
30481	F	MA	02648
30482	F	NY	12590
30483	F	NJ	07601
30484	F	PA	19064
30485	F	NY	11510
30486	M	NJ	07023
30487	M	NJ	07940
30488	F	NY	11434
30489	F	MD	20724
30490	F	NY	10960
30491	F	MA	02563
30492	F	NY	11434
30493	F	NY	10977
30494	F	PA	19512
30495	M	NY	14217
30496	F	NJ	08724
30497	M	NJ	08723
30498	F	DE	19803
30499	F	NJ	07003
30500	F	CT	06002
30501	F	NY	11229
30502	M	NJ	08835
30503	F	MD	21122
30504	M	NJ	07004
30505	F	NH	03820
30506	F	PA	19117
30507	F	NY	10023
30508	M	MA	01060
30509	F	CT	06095
30510	F	MD	20912
30511	F	NJ	07039
30512	F	NY	11377
30513	F	CT	06488
30514	F	MA	01960
30515	F	MD	20854
30516	F	NJ	07662
30517	F	PA	18960
30518	F	NY	10001
30519	M	NY	11030
30520	F	NY	14850
30521	F	NJ	07040
30522	F	NY	12590
30523	F	MA	01944
30524	F	NY	14622
30525	F	MA	01760
30526	F	NY	10463
30527	F	NY	12144
30528	F	PA	19317
30529	M	RI	02904
30530	F	MA	01701
30531	F	NY	14069
30532	F	MA	02056
30533	M	NJ	07731
30534	F	NJ	07722
30535	F	NJ	07470
30536	M	NJ	08759
30537	F	DE	19963
30538	F	NY	10314
30539	F	PA	19355
30540	F	NJ	07950
30541	F	NJ	08065
30542	F	NY	10956
30543	F	CT	06226
30544	M	NY	10025
30545	M	NJ	07726
30546	M	NJ	07006
30547	F	NJ	07901
30548	F	NY	11758
30549	M	NY	13420
30550	F	NJ	07675
30551	F	PA	19106
30552	F	NJ	08054
30553	F	MD	21209
30554	M	DE	19709
30555	F	NJ	08840
30556	F	MA	02633
30557	F	PA	19542
30558	F	NY	10956
30559	F	NY	14217
30560	F	NY	11572
30561	M	NY	10710
30562	F	PA	19020
30563	F	NY	11971
30564	F	NJ	07901
30565	F	NH	03054
30566	M	NY	11570
30567	F	NJ	07002
30568	M	MA	01752
30569	F	MD	21227
30570	M	NY	12920
30571	M	NY	10024
30572	F	NJ	07960
30573	F	MD	20783
30574	F	NY	11360
30575	F	PA	19104
30576	M	NY	10021
30577	F	PA	15626
30578	M	NJ	07960
30579	M	PA	19002
30580	F	PA	19131
30581	M	MD	20743
30582	F	NY	11357
30583	F	NJ	08873
30584	F	NY	12549
30585	F	NY	12737
30586	F	NY	10703
30587	F	PA	19006
30588	F	MA	02192
30589	M	NY	11756
30590	F	MD	21001
30591	M	NY	10470
30592	M	NH	03102
30593	F	NY	11239
30594	F	NY	14850
30595	F	NY	11217
30596	F	NY	10579
30597	M	NY	11520
30598	F	NJ	07660
30599	M	DE	19966
30600	M	MA	01923
30601	M	MD	21136
30602	F	NJ	07047
30603	F	NJ	08830
30604	F	MA	02116
30605	F	NJ	07641
30606	F	MA	02127
30607	F	NY	11236
30608	M	PA	19083
30609	M	NJ	07109
30610	F	CT	06762
30611	F	NJ	08835
30612	F	MD	21209
30613	F	NY	12601
30614	M	PA	19026
30615	M	NJ	08886
30616	M	NY	14218
30617	F	CT	06488
30618	F	NY	11229
30619	F	NY	11201
30620	F	NY	12180
30621	F	NY	11722
30622	F	NJ	08830
30623	F	MD	20737
30624	M	PA	18940
30625	F	NJ	07834
30626	F	NJ	07013
30627	M	NJ	07083
30628	M	PA	19104
30629	M	NJ	07005
30630	F	NY	11758
30631	M	PA	18104
30632	M	MD	21044
30633	M	NY	11694
30634	F	NJ	07065
30635	F	NY	11209
30636	F	NJ	07041
30637	F	NY	11233
30638	F	NY	11429
30639	M	CT	06082
30640	F	NJ	07726
30641	F	NY	10044
30642	F	NY	12603
30643	F	PA	18235
30644	M	PA	19064
30645	F	NY	11733
30646	F	NJ	08402
30647	M	PA	19406
30648	F	NJ	08360
30649	F	CT	06053
30650	F	PA	15237
30651	F	NY	10470
30652	M	NJ	07403
30653	M	NJ	07834
30654	M	NH	03246
30655	F	NJ	07643
30656	M	NY	13090
30657	F	DE	19901
30658	M	NJ	07712
30659	M	NY	10543
30660	F	NY	10021
30661	F	NY	11413
30662	F	MD	21013
30663	F	PA	17701
30664	M	NY	11219
30665	F	DE	19970
30666	F	NY	10923
30667	M	NJ	08873
30668	M	PA	19118
30669	F	NY	11229
30670	F	NY	10314
30671	F	MA	02128
30672	F	NY	11357
30673	F	DC	20037
30674	F	NJ	07024
30675	F	NY	11753
30676	M	MA	01106
30677	M	MA	01040
30678	F	NJ	08757
30679	F	PA	19312
30680	M	PA	17754
30681	F	PA	16866
30682	F	MD	21107
30683	F	NJ	07011
30684	F	PA	16125
30685	F	PA	19103
30686	F	NY	11720
30687	M	NY	10530
30688	F	PA	19007
30689	F	CT	06360
30690	F	NH	03247
30691	F	NY	10023
30692	M	MA	02166
30693	M	NJ	07871
30694	F	PA	19530
30695	F	MD	21054
30696	F	NY	14305
30697	F	NY	12164
30698	F	NY	11229
30699	F	NH	03275
30700	F	MA	02169
30701	F	NJ	07730
30702	F	NJ	07424
30703	F	PA	19021
30704	M	NJ	07065
30705	M	NJ	08872
30706	M	PA	19114
30707	F	NY	14059
30708	M	PA	19152
30709	F	NY	11570
30710	F	VA	20165
30711	F	PA	19063
30712	F	NJ	08889
30713	M	NJ	08736
30714	F	MD	20912
30715	F	NY	11050
30716	F	NY	10021
30717	F	PA	19124
30718	F	NY	11788
30719	F	CT	06801
30720	F	NJ	08723
30721	F	PA	19033
30722	F	NJ	08003
30723	F	MD	21122
30724	F	NY	10710
30725	M	NY	11203
30726	F	PA	19031
30727	F	NJ	07871
30728	F	NJ	07043
30729	M	MA	01002
30730	M	NY	11787
30731	F	PA	16253
30732	F	NY	11223
30733	F	DE	19952
30734	F	VT	05201
30735	F	NJ	07660
30736	M	MA	01772
30737	F	PA	15301
30738	M	CT	06037
30739	F	NJ	07701
30740	F	NJ	07666
30741	M	MD	21045
30742	M	PA	15215
30743	F	NY	14609
30744	M	NJ	08505
30745	F	MA	01824
30746	M	NY	11218
30747	F	PA	17331
30748	F	NY	12572
30749	F	NJ	07055
30750	F	PA	19106
30751	F	MD	21146
30752	M	PA	19143
30753	M	NH	03814
30754	F	MA	01830
30755	M	NJ	08244
30756	F	NY	11791
30757	F	MD	20721
30758	F	MD	21108
30759	M	NY	11213
30760	F	NJ	08005
30761	M	NY	10021
30762	F	MA	01085
30763	F	MA	01778
30764	F	NJ	08030
30765	F	NY	11360
30766	F	NJ	07740
30767	F	PA	18954
30768	F	CT	06081
30769	F	PA	17545
30770	M	PA	19067
30771	M	PA	19063
30772	F	NY	14207
30773	F	MA	01915
30774	F	NY	11570
30775	F	MA	02146
30776	F	NJ	07760
30777	F	CT	06830
30778	F	ME	04221
30779	F	MD	20715
30780	F	NJ	07470
30781	M	NY	11218
30782	F	NY	11701
30783	F	NY	11212
30784	F	NJ	07110
30785	M	NY	10023
30786	M	MA	02186
30787	F	NJ	08221
30788	M	NJ	08030
30789	F	NY	10589
30790	F	MA	01701
30791	F	NJ	08322
30792	F	NY	11372
30793	F	NY	13090
30794	M	MD	21117
30795	F	MD	21146
30796	F	NY	11722
30797	F	MA	02152
30798	M	NJ	08053
30799	M	PA	16438
30800	M	PA	17032
30801	F	NJ	07045
30802	F	NY	12765
30803	F	NY	10705
30804	M	NY	11772
30805	M	NY	11733
30806	M	NY	13224
30807	M	PA	16412
30808	F	NJ	07838
30809	F	NY	13104
30810	M	NJ	08817
30811	F	NJ	07470
30812	F	NY	12524
30813	M	MA	01902
30814	M	CT	06855
30815	M	PA	15681
30816	F	PA	19139
30817	M	MD	20854
30818	F	MA	02050
30819	F	NY	10306
30820	M	VT	05641
30821	F	NY	14617
30822	F	NY	10023
30823	M	CT	06790
30824	F	MA	01940
30825	M	PA	19135
30826	F	NY	13027
30827	F	NY	10704
30828	M	NY	11756
30829	M	NY	11211
30830	F	MA	01510
30831	M	NY	11753
30832	F	DC	20002
30833	M	NY	11576
30834	F	NJ	08865
30835	F	MA	02341
30836	M	MD	21228
30837	M	NY	11561
30838	F	NJ	07078
30839	F	PA	19053
30840	F	NY	12118
30841	F	NY	11218
30842	M	NY	11520
30843	F	NJ	07922
30844	F	PA	18901
30845	F	NY	11743
30846	F	NJ	08901
30847	F	CT	06811
30848	F	MD	21014
30849	F	NJ	07009
30850	F	NY	11762
30851	F	NY	10014
30852	M	NJ	08873
30853	M	NJ	07506
30854	F	NJ	08753
30855	M	NJ	07739
30856	F	MD	21234
30857	M	NJ	07753
30858	F	MD	21093
30859	F	NY	10940
30860	F	NY	10024
30861	F	PA	16242
30862	M	NJ	08854
30863	M	PA	16510
30864	F	MA	01701
30865	F	PA	18951
30866	F	NY	10469
30867	F	PA	19124
30868	M	NJ	08863
30869	F	NY	11788
30870	F	NY	11746
30871	F	NY	11580
30872	F	NJ	07644
30873	F	CT	06084
30874	F	MD	20784
30875	M	NY	11375
30876	M	NJ	08201
30877	F	NY	14580
30878	F	NY	11229
30879	F	NY	11558
30880	F	MA	01876
30881	F	PA	19355
30882	F	NY	13203
30883	F	MD	21228
30884	M	NY	13820
30885	F	MA	02370
30886	M	MA	02355
30887	F	RI	02891
30888	F	NY	11514
30889	F	PA	15642
30890	F	NY	11360
30891	F	NY	11703
30892	F	NY	10022
30893	F	NY	14843
30894	M	MA	01075
30895	F	NY	10314
30896	F	MA	02642
30897	F	NH	03062
30898	F	PA	19151
30899	M	NJ	08820
30900	F	NY	14216
30901	F	VT	05091
30902	F	NY	11801
30903	F	PA	16150
30904	F	RI	02891
30905	F	CT	06010
30906	F	NY	10591
30907	F	CT	06478
30908	F	NY	11747
30909	F	PA	16508
30910	F	DC	20015
30911	M	PA	19148
30912	F	MA	02648
30913	F	NY	13148
30914	M	NJ	07480
30915	F	DE	19701
30916	F	PA	19050
30917	F	NY	11937
30918	F	PA	19087
30919	F	NY	11743
30920	F	NY	10605
30921	F	NY	11572
30922	M	MA	02339
30923	F	MD	21043
30924	M	NJ	07712
30925	M	MD	21236
30926	F	NJ	07203
30927	F	CT	06114
30928	M	MA	01748
30929	M	MD	21231
30930	M	NJ	08879
30931	F	NY	14534
30932	M	NY	11121
30933	M	NJ	07407
30934	F	MD	21117
30935	M	CT	06903
30936	F	MA	01301
30937	F	PA	19119
30938	F	MD	21061
30939	M	NY	10920
30940	F	PA	18049
30941	F	NY	14534
30942	M	NY	11730
30943	F	DC	20016
30944	F	PA	17602
30945	F	PA	19131
30946	M	MA	02140
30947	F	NJ	07110
30948	F	NJ	08031
30949	M	PA	19153
30950	F	NJ	08520
30951	M	PA	18104
30952	F	CT	06379
30953	M	NJ	07081
30954	F	MD	20720
30955	M	NJ	07410
30956	F	NY	11375
30957	F	PA	15213
30958	M	NJ	08830
30959	F	NY	11218
30960	M	PA	19063
30961	F	NJ	07006
30962	F	NJ	07410
30963	F	PA	15102
30964	F	NJ	08904
30965	F	NY	11704
30966	F	NY	11552
30967	F	NJ	08401
30968	F	NY	11559
30969	F	NJ	07066
30970	F	MA	02154
30971	F	MD	20850
30972	M	NJ	08854
30973	F	NY	14617
30974	F	PA	19067
30975	M	NY	11963
30976	F	NY	13413
30977	M	DE	19810
30978	F	NY	10463
30979	M	NY	10014
30980	M	MD	21094
30981	M	MD	20737
30982	F	NH	03811
30983	F	CT	06360
30984	F	NY	11418
30985	M	NJ	07642
30986	F	NJ	08755
30987	F	MA	01532
30988	F	NJ	07109
30989	F	NJ	08733
30990	F	PA	18042
30991	F	MA	02341
30992	M	MA	01773
30993	M	NY	11362
30994	F	PA	19032
30995	M	NY	11787
30996	M	CT	06380
30997	F	NJ	08722
30998	F	NY	11377
30999	F	NJ	08559
31000	M	PA	19146
31001	F	CT	06830
31002	F	NJ	08879
31003	F	RI	02864
31004	F	NY	11762
31005	M	PA	17368
31006	F	CT	06108
31007	F	PA	19151
31008	M	MA	01950
31009	F	NJ	07746
31010	F	PA	15212
31011	F	NH	03049
31012	F	MA	01930
31013	F	PA	19111
31014	M	NY	14043
31015	F	NY	11378
31016	M	NY	10570
31017	M	CT	06880
31018	F	NJ	08865
31019	F	PA	19320
31020	M	NJ	08062
31021	F	MD	21108
31022	F	CT	06360
31023	F	NY	11360
31024	F	NH	03846
31025	F	NY	10023
31026	F	NY	11229
31027	F	NY	12865
31028	F	NY	13413
31029	M	NJ	07753
31030	F	MA	01940
31031	F	NY	11697
31032	F	MD	20814
31033	F	NJ	07083
31034	F	NY	11378
31035	F	NY	14012
31036	F	NY	11697
31037	M	NJ	08837
31038	F	NY	11701
31039	F	NY	10128
31040	F	NJ	07024
31041	M	PA	19317
31042	F	NJ	08852
31043	F	PA	15217
31044	F	NH	03106
31045	M	NY	11798
31046	F	NY	10016
31047	F	NY	11572
31048	M	NJ	07405
31049	F	NJ	07657
31050	F	NY	10566
31051	M	PA	19022
31052	F	NY	11040
31053	F	NY	11024
31054	F	NY	10541
31055	M	PA	19050
31056	F	NJ	08057
31057	F	NJ	08031
31058	F	NJ	07039
31059	F	PA	15146
31060	M	RI	02879
31061	M	NY	14094
31062	M	DE	19707
31063	F	NY	11931
31064	M	MA	02155
31065	F	CT	06357
31066	F	NY	10304
31067	F	NY	11360
31068	F	PA	19002
31069	F	NY	10573
31070	M	MD	20607
31071	M	MA	02141
31072	F	NY	10305
31073	F	MD	21009
31074	M	NJ	08863
31075	F	PA	19026
31076	F	NY	11360
31077	M	MD	20815
31078	M	MD	20906
31079	F	PA	17331
31080	F	RI	02906
31081	F	NY	14150
31082	F	NY	11356
31083	F	PA	15236
31084	F	NJ	08540
31085	F	NY	11560
31086	F	NY	11722
31087	M	PA	19138
31088	F	DC	20008
31089	F	MD	21093
31090	M	NY	14610
31091	F	NY	11375
31092	F	PA	15146
31093	F	CT	06355
31094	M	PA	15232
31095	F	MA	01826
31096	M	MD	20602
31097	M	MD	21117
31098	F	NY	10562
31099	F	NY	11565
31100	F	NY	10016
31101	F	NJ	07442
31102	F	PA	16001
31103	M	NY	10022
31104	M	MD	20715
31105	F	NY	11369
31106	F	NJ	07403
31107	F	MA	02144
31108	M	MA	02370
31109	F	PA	19073
31110	F	NY	11379
31111	F	NY	14420
31112	M	PA	18510
31113	F	MD	20708
31114	F	NJ	08846
31115	F	MA	02601
31116	M	NY	11762
31117	F	NJ	08648
31118	M	MD	21133
31119	M	NJ	07208
31120	F	NJ	07018
31121	M	NJ	07028
31122	M	NY	11791
31123	M	NY	11901
31124	F	PA	18940
31125	M	CT	06037
31126	M	NY	10312
31127	M	NY	11364
31128	F	MD	21061
31129	M	NJ	07079
31130	F	NJ	08080
31131	F	MA	02062
31132	F	CT	06831
31133	F	NJ	07010
31134	M	PA	19136
31135	F	MA	02673
31136	F	NJ	07045
31137	F	NY	11379
31138	F	CT	06268
31139	F	DC	20017
31140	F	NY	11010
31141	F	NJ	08054
31142	F	NY	11434
31143	F	MD	21012
31144	F	NY	11530
31145	F	NY	13790
31146	F	NY	11223
31147	M	PA	19053
31148	F	MD	20905
31149	F	NY	11952
31150	F	PA	19064
31151	F	NY	10462
31152	M	CT	06118
31153	F	DE	19901
31154	F	NY	11790
31155	F	NY	10010
31156	F	PA	19446
31157	F	NH	03842
31158	F	NY	12401
31159	F	PA	19422
31160	F	NY	11378
31161	F	NY	10023
31162	F	NH	03820
31163	F	MA	01908
31164	M	NJ	07666
31165	F	MA	01890
31166	F	PA	18704
31167	M	NJ	08057
31168	M	PA	19118
31169	F	NJ	08080
31170	F	NY	13209
31171	M	PA	19114
31172	F	DC	20009
31173	F	DE	19810
31174	M	PA	19090
31175	F	PA	19033
31176	F	MA	01740
31177	M	NY	11725
31178	F	MD	21093
31179	F	NY	11563
31180	F	PA	18353
31181	F	PA	19073
31182	M	NY	11716
31183	F	PA	16323
31184	F	PA	19154
31185	F	PA	15068
31186	M	NY	10709
31187	M	NY	10992
31188	M	PA	15228
31189	F	NY	11365
31190	F	PA	19114
31191	M	MD	21047
31192	F	PA	18067
31193	F	PA	18436
31194	F	DE	19804
31195	M	NY	11565
31196	F	NY	11561
31197	F	MA	01701
31198	F	NY	10029
31199	F	PA	18966
31200	M	NY	12065
31201	F	NY	10954
31202	F	MA	01945
31203	F	MD	21228
31204	F	PA	17501
31205	F	MD	21122
31206	F	NY	11778
31207	F	NY	11714
31208	M	PA	19406
31209	F	RI	02906
31210	F	MA	02359
31211	F	VT	05661
31212	F	MA	02536
31213	M	NY	11021
31214	F	NJ	08889
31215	F	NY	11204
31216	M	NJ	07508
31217	F	NJ	08873
31218	F	NJ	08057
31219	F	NJ	08733
31220	F	NJ	07739
31221	F	NJ	08043
31222	F	MA	02062
31223	M	NJ	07746
31224	F	NY	11236
31225	M	CT	06111
31226	F	NY	11514
31227	M	NY	11021
31228	F	NY	10014
31229	M	CT	06490
31230	F	NY	12198
31231	F	NY	11507
31232	F	NH	03077
31233	F	CT	06457
31234	M	NJ	08055
31235	M	NY	14207
31236	F	DC	20020
31237	F	NY	11746
31238	F	CT	06513
31239	M	PA	17345
31240	F	NY	11747
31241	F	NJ	07820
31242	M	PA	15147
31243	M	NY	11701
31244	M	MD	21037
31245	M	PA	19018
31246	M	NJ	08550
31247	F	NJ	08540
31248	F	NY	11422
31249	F	NH	03054
31250	F	NY	13456
31251	F	MA	01022
31252	F	NY	13460
31253	F	NY	10463
31254	F	PA	17601
31255	F	NH	03054
31256	F	PA	15101
31257	F	PA	18330
31258	F	NY	11235
31259	F	MA	02154
31260	F	MA	01501
31261	F	PA	17078
31262	F	NY	11542
31263	F	MD	20747
31264	F	NJ	07823
31265	F	NJ	07666
31266	F	NY	11768
31267	M	MA	02777
31268	F	PA	17603
31269	F	DC	20020
31270	M	PA	18201
31271	M	NY	10027
31272	M	NJ	08822
31273	F	NJ	08054
31274	F	NJ	07901
31275	F	NJ	08520
31276	F	CT	06605
31277	M	NY	11106
31278	F	PA	17042
31279	F	PA	19117
31280	F	MD	20854
31281	F	NJ	08014
31282	M	NY	11790
31283	F	PA	17801
31284	F	MD	21090
31285	M	NJ	07042
31286	F	PA	19151
31287	M	CT	06811
31288	F	NY	12936
31289	F	NJ	07822
31290	M	NY	10003
31291	F	NJ	07927
31292	F	NY	12524
31293	F	NY	14221
31294	F	NH	03060
31295	F	NY	11714
31296	M	MD	20904
31297	F	NY	10025
31298	F	NY	11024
31299	M	NY	13850
31300	F	NY	12401
31301	F	NY	11743
31302	M	MA	01832
31303	F	CT	06830
31304	F	NY	11214
31305	F	NY	10605
31306	F	MD	21234
31307	F	MD	21222
31308	F	NJ	08260
31309	F	NY	11946
31310	M	NY	10994
31311	M	CT	06016
31312	M	PA	19382
31313	M	NY	11746
31314	F	PA	15736
31315	F	NY	11939
31316	F	NY	11733
31317	F	NJ	08854
31318	F	NJ	07102
31319	F	NJ	07081
31320	F	NY	11235
31321	F	NJ	07208
31322	M	MD	21220
31323	F	NY	10013
